cos_sim,cos_wm_sim,alignment,length_ratio,distances,fuzzy_ratio,fuzzy_partial_ratio,fuzzy_token_sort,fuzzy_token_set,Score
0.6107849993327481,0.3729114400418947,0.2222222222222222,0.8,11.942,0.46,0.48,0.5,0.58,3.5
0.7277887079601104,0.43093511886280406,0.42105263157894735,0.9,11.203,0.43,0.43,0.63,0.65,5.0
0.5692204618484701,0.3521291712997557,0.26666666666666666,0.5,12.245,0.36,0.42,0.44,0.46,4.5
0.7047602116891124,0.41963022069340494,0.24,1.5,13.024,0.51,0.56,0.53,0.59,5.0
0.5806867896087375,0.35786233517988947,0.23529411764705882,0.7,12.511,0.44,0.46,0.52,0.6,3.5
0.6289097725436736,0.38197382664735746,0.2222222222222222,0.8,11.62,0.47,0.52,0.5,0.59,3.5
0.5916230146555241,0.36333044770328277,0.25,0.6,11.667,0.43,0.51,0.52,0.53,3.0
0.5287039645341214,0.33320260845368216,0.2,1.0,13.018,0.48,0.5,0.46,0.44,5.0
0.6860150218409821,0.410428036586141,0.625,0.6,10.497,0.43,0.48,0.65,0.66,5.0
0.7610209068186103,0.44724910739334034,0.3333333333333333,2.9,36.352,0.31,0.51,0.35,0.51,5.0
0.5230435912996564,0.3166155869333385,0.4,4.0,5.618,0.47,1.0,0.47,1.0,4.5
0.4997040890868815,0.30558625862380384,0.3333333333333333,5.0,6.767,0.41,1.0,0.41,1.0,5.0
0.42848726267513404,0.270868055748077,0.2222222222222222,8.0,15.368,0.2,1.0,0.2,1.0,5.0
0.17474983434028532,0.14246870845365298,0.0,2.0,4.681,0.21,0.22,0.21,0.21,2.5
0.5618903358181748,0.33590205390530936,0.6666666666666666,2.0,3.713,0.82,1.0,0.82,1.0,5.0
0.2987202350917601,0.20445390882939038,0.0,6.0,8.882,0.26,0.33,0.22,0.22,2.5
0.19560996569242306,0.15289877412972186,0.0,2.0,4.691,0.29,0.35,0.29,0.29,4.0
0.27773706141361004,0.19396232199031538,0.0,7.0,11.459,0.21,0.33,0.18,0.2,4.5
0.2802786605083841,0.19523312153770236,0.0,7.0,8.591,0.24,0.56,0.28,0.28,4.0
0.47320233017382635,0.29266665115368945,0.3333333333333333,5.0,7.053,0.41,1.0,0.41,1.0,5.0
0.07707000804518259,0.09362879530610163,0.0,1.0,3.788,0.35,0.38,0.35,0.35,0.0
0.24337432522482685,0.17678095389592374,0.0,4.0,7.229,0.24,0.24,0.18,0.18,2.5
0.35146956592360434,0.2308285742453125,0.0,6.0,8.145,0.23,0.44,0.19,0.19,3.5
0.1591208331887436,0.13465420787788213,0.0,5.0,8.419,0.22,0.44,0.27,0.3,4.0
0.19588310016261137,0.153035341364816,0.0,2.0,6.17,0.38,0.44,0.29,0.29,3.0
0.3111710997685644,0.21067934116779255,0.0,6.0,11.246,0.2,0.44,0.2,0.26,4.0
0.42848726267513404,0.270868055748077,0.2222222222222222,8.0,15.368,0.2,1.0,0.2,1.0,5.0
0.5032467363044663,0.30731329914237643,0.4,4.0,6.066,0.45,1.0,0.45,1.0,5.0
0.24717259665966262,0.17868008961334164,0.0,3.0,5.402,0.33,0.44,0.33,0.33,4.0
0.5902208686084862,0.3497131886405861,0.4,4.0,5.328,0.45,1.0,0.45,1.0,5.0
0.47320233017382635,0.29266665115368945,0.3333333333333333,5.0,7.053,0.41,1.0,0.41,1.0,5.0
0.9999999999999998,0.549480515193949,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.1821709261237732,0.14617925434539694,0.0,7.0,8.872,0.22,0.33,0.19,0.19,4.0
0.2393982803652418,0.17479293146613123,0.0,2.0,4.473,0.18,0.22,0.27,0.27,3.0
0.18509760329369912,0.1476425929303599,0.0,2.0,4.142,0.3,0.24,0.3,0.3,3.5
0.2624642505304732,0.18632591654874694,0.0,12.0,14.344,0.16,0.33,0.14,0.14,1.5
0.42404261106432545,0.26668374089163405,0.0,0.857,10.146,0.47,0.49,0.36,0.36,0.5
0.44884395427967777,0.2795990461799157,0.42857142857142855,1.0,14.188,0.44,0.47,0.4,0.52,5.0
0.5962678670444255,0.35279636888168414,0.10526315789473684,1.714,12.089,0.45,0.47,0.42,0.46,4.5
0.46291747055840465,0.28656173318097006,0.45454545454545453,0.571,10.036,0.45,0.5,0.48,0.65,5.0
0.6794219790422018,0.3936744900097961,0.42105263157894735,1.714,12.266,0.51,0.65,0.58,0.69,5.0
0.5186032383489196,0.31411153408785647,0.3076923076923077,0.857,10.093,0.49,0.5,0.45,0.49,5.0
0.5909387015524801,0.34989855272540743,0.5454545454545454,0.571,8.215,0.52,0.7,0.49,0.86,5.0
0.48089482561915553,0.295455793053131,0.38461538461538464,0.857,11.13,0.47,0.47,0.52,0.53,5.0
0.6365143792777802,0.37291962499836145,0.2222222222222222,1.571,10.532,0.38,0.43,0.34,0.41,2.5
0.6074610372388702,0.35807276090709517,0.5,0.714,8.116,0.49,0.6,0.54,0.75,5.0
0.5294075855385334,0.31945684269745483,0.36363636363636365,0.571,9.525,0.51,0.55,0.51,0.69,5.0
0.47250253858550084,0.2913038194680598,0.45454545454545453,0.571,9.461,0.48,0.54,0.53,0.65,5.0
0.493855632042872,0.30186798149433813,0.3333333333333333,0.714,10.655,0.43,0.49,0.36,0.53,5.0
0.4097829642404099,0.26027413531838317,0.0,0.714,11.223,0.45,0.5,0.4,0.37,5.0
0.7582093889287707,0.43265352437473015,0.5,1.286,11.724,0.58,0.71,0.66,0.71,5.0
0.4680521522170163,0.2891020493699674,0.2857142857142857,1.0,14.285,0.46,0.47,0.44,0.52,5.0
0.4337937538368031,0.27215315753975666,0.26666666666666666,1.143,17.793,0.42,0.45,0.34,0.4,5.0
0.3673401899341301,0.23833253032653645,0.0,0.429,10.13,0.3,0.39,0.33,0.32,3.5
0.6656011729508435,0.38683682804880826,0.7272727272727273,0.571,7.697,0.64,0.65,0.64,1.0,5.0
0.5473373235116649,0.3283273446420567,0.2857142857142857,1.0,11.55,0.46,0.51,0.45,0.47,5.0
0.4027650335723928,0.25604495214566775,0.15384615384615385,0.857,17.049,0.38,0.41,0.4,0.42,3.0
0.8064875837254336,0.45653852601097383,0.75,0.714,6.232,0.56,0.56,0.64,0.88,5.0
0.6551204213464642,0.38165161409716797,0.6153846153846154,0.857,7.924,0.71,0.71,0.71,0.78,5.0
0.489285363984651,0.2996069015076393,0.2,1.143,18.453,0.46,0.49,0.44,0.49,5.0
0.4139699843456045,0.26234560842305843,0.2727272727272727,0.571,9.851,0.46,0.45,0.38,0.42,5.0
0.5218197051705172,0.31557228794472997,0.10714285714285714,3.0,36.469,0.29,0.49,0.27,0.43,3.5
0.243316998960053,0.18918115606486524,0.0,0.182,16.475,0.26,0.5,0.23,0.29,3.5
0.37999176539071694,0.2575185392801972,0.0,0.364,15.823,0.3,0.46,0.29,0.33,4.5
0.44275010906483403,0.2888977111172557,0.0,0.727,16.227,0.39,0.44,0.4,0.43,4.5
0.4082928038554826,0.27166905851258,0.0,0.818,16.074,0.39,0.43,0.4,0.42,3.5
0.4344756676608301,0.2847604904152538,0.09090909090909091,1.0,17.328,0.38,0.4,0.39,0.4,3.5
0.23732212289249363,0.18618371803108555,0.0,0.273,17.029,0.28,0.4,0.26,0.27,3.5
0.24643689021827472,0.1907411016939761,0.0,0.182,16.462,0.22,0.38,0.19,0.24,3.5
0.4925128904531,0.31377910181138874,0.14285714285714285,0.273,15.017,0.31,0.5,0.31,0.38,3.5
0.5787116190632278,0.3568784661164526,0.14814814814814814,1.455,16.548,0.44,0.44,0.5,0.51,3.5
0.2753655700419793,0.20520544160582838,0.0,0.364,16.646,0.28,0.42,0.23,0.27,3.5
0.17953174285954004,0.15728852801460874,0.0,0.273,16.938,0.25,0.43,0.21,0.22,3.5
0.39154112300980476,0.2632932180897411,0.0,0.909,17.063,0.37,0.41,0.35,0.35,4.0
0.48922031087538487,0.3121328120225312,0.125,0.455,14.809,0.29,0.39,0.28,0.35,3.5
0.3646429733224927,0.2498441432460851,0.0,1.0,17.594,0.43,0.44,0.4,0.42,3.5
0.23287028685903322,0.18395780001435533,0.0,0.182,16.513,0.16,0.35,0.16,0.19,3.0
0.21446057063746995,0.1747529419035737,0.0,0.364,17.896,0.3,0.38,0.3,0.28,3.5
0.5789743796913067,0.35700984643049205,0.2,0.818,13.939,0.42,0.45,0.46,0.53,4.5
0.30249016103102844,0.21876773710035297,0.0,0.364,16.318,0.29,0.41,0.27,0.31,3.5
0.3712026590118947,0.25312398609078607,0.0,0.636,16.591,0.36,0.41,0.37,0.39,4.0
0.36786932576513603,0.25145731946740674,0.11764705882352941,0.545,16.28,0.4,0.48,0.43,0.44,3.5
0.37888960873983524,0.25696746095475637,0.0,0.727,16.347,0.38,0.42,0.39,0.41,4.0
0.4188120838679659,0.27692869851882174,0.1111111111111111,0.636,15.565,0.38,0.45,0.37,0.45,4.0
0.19142397654838242,0.16323464485902994,0.0,0.273,16.942,0.26,0.42,0.2,0.23,3.5
0.39210578693399933,0.26357555005183836,0.0,0.545,15.683,0.31,0.39,0.29,0.34,4.0
0.6752265658483874,,0.5882352941176471,0.545,12.812,0.44,0.53,0.51,0.85,5.0
0.6347186303457416,0.38488197175770955,0.2857142857142857,1.545,18.787,0.41,0.44,0.53,0.58,2.0
0.4340442469910046,0.27562150292560766,0.0,0.833,8.462,0.39,0.41,0.36,0.36,5.0
0.573597913688843,0.34438533929245996,0.1111111111111111,2.0,11.626,0.33,0.44,0.35,0.39,3.5
0.540993398882768,0.3280830818894224,0.14285714285714285,1.333,9.974,0.37,0.38,0.41,0.47,4.0
0.3874990395422651,0.25133590221917096,0.0,1.5,11.895,0.33,0.36,0.35,0.35,3.0
0.7256483718611169,0.41934067875444875,0.5454545454545454,0.833,6.224,0.55,0.59,0.58,0.63,5.0
0.39602014177516753,0.25688105106923087,0.0,0.667,10.319,0.39,0.36,0.36,0.32,5.0
0.30196866068018446,0.20857071278813066,0.0,1.167,11.444,0.37,0.44,0.4,0.4,3.0
0.5384724605223201,0.3270896938803275,0.2857142857142857,1.333,15.43,0.44,0.59,0.42,0.44,5.0
0.5739315400157105,0.3445659544877842,0.26666666666666666,1.5,9.949,0.42,0.54,0.5,0.5,5.0
0.3684866656034386,0.24182971524975774,0.0,0.667,9.429,0.36,0.36,0.39,0.39,3.0
0.6632380176479503,0.3885812898922453,0.14285714285714285,1.333,9.622,0.43,0.51,0.52,0.55,5.0
0.41812676221140016,0.2677764568556598,0.0,0.5,8.065,0.29,0.5,0.33,0.33,5.0
0.7070131335267298,0.41015616843250086,0.5,2.0,15.875,0.49,0.64,0.43,0.66,5.0
0.35884911336414665,0.2370109391301118,0.0,1.333,10.269,0.36,0.41,0.36,0.36,3.0
0.3717530725277736,0.24346291871192524,0.0,0.833,9.115,0.38,0.4,0.43,0.43,3.0
0.43147392841197846,0.27332334665402763,0.0,1.333,10.096,0.36,0.38,0.38,0.38,3.0
0.41185112669105267,0.2635119457935648,0.0,0.667,8.364,0.38,0.38,0.38,0.38,2.0
0.6964532440069834,0.4049516514549116,0.4375,1.667,13.169,0.41,0.54,0.48,0.53,5.0
0.5726200232332541,0.34391956407357355,0.15384615384615385,1.167,8.15,0.37,0.41,0.53,0.53,5.0
0.3516997754032228,0.23343627014964985,0.0,0.833,9.435,0.37,0.39,0.37,0.37,3.5
0.5739315400157105,0.3445659544877842,0.26666666666666666,1.5,9.949,0.42,0.54,0.5,0.5,5.0
0.7159137220612812,0.41454288706738696,0.45,2.333,16.772,0.44,0.62,0.44,0.66,5.0
0.5414336806001889,0.32854915234727716,0.2,0.667,7.29,0.47,0.52,0.38,0.38,5.0
0.636484074511054,0.3753954179176321,0.21052631578947367,2.167,14.021,0.35,0.49,0.42,0.45,5.0
0.44462640822589317,0.28083699667708856,0.15384615384615385,1.167,9.688,0.42,0.46,0.42,0.42,5.0
0.03653861521034596,0.07585569005321142,0.0,0.167,8.981,0.26,0.5,0.26,0.26,0.0
0.7610526334871437,0.45050622387541495,0.47619047619047616,1.1,9.162,0.58,0.59,0.6,0.72,5.0
0.7231883973447925,0.4317733912576201,0.5,1.0,9.951,0.53,0.53,0.63,0.69,5.0
0.62164073410756,0.38110654199646665,0.26666666666666666,0.5,10.967,0.46,0.62,0.45,0.55,2.0
0.7802018836890137,0.4599800634489717,0.4,1.5,11.818,0.49,0.53,0.6,0.65,5.0
0.6479358960308028,0.39425412295808804,0.4375,0.6,10.505,0.5,0.7,0.49,0.62,4.5
0.7090506181862809,0.4247789110423565,0.5416666666666666,1.4,14.388,0.54,0.6,0.62,0.68,5.0
0.6386070753413485,0.38992789510854786,0.4,0.5,10.659,0.51,0.67,0.47,0.78,5.0
0.575157869910545,0.35853723557962397,0.22727272727272727,1.2,14.03,0.47,0.5,0.58,0.56,5.0
0.8129562171161402,0.47618483893397107,0.5,1.2,9.151,0.54,0.55,0.64,0.66,5.0
0.6300404234509327,0.385306386668153,0.25,0.6,10.823,0.5,0.65,0.49,0.54,2.5
0.7927692114552338,0.46619758350173324,0.5263157894736842,0.9,8.476,0.65,0.65,0.62,0.72,5.0
0.8113585557042324,0.4753944169722904,0.625,0.6,8.881,0.62,0.74,0.66,0.93,5.0
0.7734766005595136,0.456652818111219,0.5,0.6,9.365,0.54,0.65,0.54,0.83,5.0
0.5143498692131474,0.32845327733985885,0.2857142857142857,0.4,11.832,0.38,0.64,0.42,0.74,5.0
0.685827306774763,0.41328948329139503,0.35714285714285715,1.8,13.702,0.5,0.53,0.59,0.56,5.0
0.7267798355619358,0.4335502080597857,0.4,1.0,9.486,0.57,0.6,0.57,0.62,5.0
0.7068822269809518,0.42370612802498314,0.38095238095238093,1.1,15.822,0.54,0.55,0.57,0.6,5.0
0.7708313448654611,0.4553441126625825,0.43478260869565216,1.3,9.316,0.62,0.59,0.62,0.62,5.0
0.6462238554026465,0.3933981026440099,0.3333333333333333,0.8,10.55,0.49,0.57,0.53,0.58,2.5
0.6513759382690251,0.39624512203066153,0.375,0.6,10.585,0.45,0.51,0.45,0.56,5.0
0.7960969632159582,0.46784394489914427,0.6190476190476191,1.1,9.007,0.6,0.62,0.65,0.79,5.0
0.62164073410756,0.38110654199646665,0.26666666666666666,0.5,10.967,0.46,0.62,0.45,0.55,2.0
0.6976014765975669,0.41911459888794006,0.5294117647058824,0.7,9.882,0.52,0.67,0.6,0.74,5.0
0.6765538839578692,0.4085631169216212,0.47368421052631576,0.9,10.649,0.6,0.63,0.57,0.67,4.5
0.41631259192982767,0.2784424709076005,0.13333333333333333,0.5,12.863,0.36,0.53,0.47,0.53,2.0
0.5074337358339643,0.32503161135226305,0.0,0.8,12.476,0.4,0.44,0.4,0.42,5.0
0.6222372284303126,0.38182912874203534,0.24,1.5,15.035,0.46,0.49,0.5,0.53,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.5447691030700543,0.3541614549945796,0.4,4.0,11.046,0.25,0.62,0.25,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.6522690765101847,0.4074979802783366,0.8,1.5,5.533,0.35,0.62,0.47,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.5788678140911215,0.37107966161657063,0.5714285714285714,2.5,8.684,0.4,0.62,0.4,1.0,5.0
0.15421552194193192,0.1603867935887035,0.0,2.0,8.82,0.11,0.25,0.05,0.06,5.0
0.7469738520452615,0.45448611890920154,0.6666666666666666,2.0,4.907,0.5,0.62,0.5,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.6204237048406201,0.39169777664228345,0.5714285714285714,2.5,7.944,0.37,0.62,0.37,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.5725737551186605,0.36795684004946494,0.5,4.0,10.548,0.31,0.62,0.31,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.8123617742334239,0.4869285879948668,0.4444444444444444,3.5,10.433,0.28,1.0,0.28,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.6336632883324858,0.39826664691324754,0.5714285714285714,2.5,7.323,0.39,0.62,0.39,1.0,5.0
0.6867653548771475,0.42461344146809893,0.5,3.0,6.406,0.36,1.0,0.36,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0
0.6293327113140991,0.39611801446950956,0.5,3.0,7.691,0.23,0.62,0.37,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
1.0000000000000002,0.5800260153944374,1.0,1.0,0.0,0.5,0.5,1.0,1.0,5.0
0.5697705535750257,0.3665660208220462,0.5,3.0,10.635,0.36,0.62,0.36,1.0,5.0
0.6047774926036737,0.3839348482631831,0.3076923076923077,5.5,18.67,0.16,1.0,0.16,1.0,5.0
0.6584115050133347,0.3948850862068111,0.3225806451612903,1.214,22.316,0.42,0.49,0.44,0.51,5.0
0.6724129922694336,0.40141911359299065,0.2413793103448276,1.071,18.933,0.41,0.47,0.43,0.5,5.0
0.44477992341380057,0.28810974960734154,0.0,0.571,17.097,0.37,0.38,0.36,0.37,3.0
0.7050243801297389,0.4166377612611331,0.3076923076923077,0.857,13.144,0.44,0.44,0.52,0.52,5.0
0.7220548047137085,0.42674719025729546,0.2608695652173913,0.643,12.801,0.4,0.51,0.4,0.52,4.5
0.6775365515519901,0.4044880636764363,0.38095238095238093,0.5,13.416,0.43,0.53,0.52,0.75,4.5
0.3900406889463386,0.26074013237361054,0.0,0.357,16.787,0.29,0.39,0.35,0.35,2.5
0.5929426386051421,0.3643329485496546,0.16,0.786,15.905,0.39,0.4,0.46,0.46,5.0
0.7160091966886942,0.4237243862447883,0.3333333333333333,0.929,14.959,0.45,0.49,0.5,0.56,4.5
0.5861235499185611,0.3587815628597218,0.16666666666666666,0.714,15.088,0.43,0.47,0.44,0.5,4.0
0.5673561581295317,0.3493978669652071,0.13636363636363635,0.571,15.751,0.46,0.46,0.43,0.4,4.5
0.27361759141633074,0.2025285836086066,0.125,0.143,17.541,0.23,0.36,0.23,0.21,4.0
0.6526702613367692,0.39205491856882585,0.2608695652173913,0.643,13.894,0.37,0.46,0.47,0.51,4.5
0.5771171834862158,0.35427837964354914,0.1,0.429,14.994,0.35,0.43,0.33,0.35,2.0
0.6814675107225384,0.4064535432617104,0.3103448275862069,1.071,14.434,0.4,0.43,0.46,0.53,3.5
0.6979191646779755,0.414679370239429,0.34375,1.286,19.306,0.4,0.47,0.47,0.54,4.5
0.5619277489650026,0.34668366238294257,0.3,0.429,15.975,0.43,0.46,0.49,0.53,4.0
0.6700617508586104,0.40075066332974646,0.25,1.0,16.131,0.42,0.47,0.48,0.56,4.5
0.6109882287640036,0.37121390228244305,0.2857142857142857,0.5,14.683,0.41,0.44,0.47,0.49,4.0
0.6332536028216735,0.38234658931127796,0.2727272727272727,0.571,14.119,0.44,0.47,0.49,0.54,4.0
0.6868456748578142,0.4091426253293483,0.32142857142857145,1.0,17.754,0.39,0.45,0.44,0.51,4.5
0.5784904911052672,0.35496503345307484,0.2,0.429,14.88,0.38,0.49,0.43,0.46,4.0
0.5310684417108622,0.3312540087558723,0.21052631578947367,0.357,15.694,0.37,0.52,0.38,0.59,3.0
0.5419051184856439,0.3366723471432632,0.08695652173913043,0.643,15.34,0.42,0.49,0.41,0.44,4.0
0.7159398452166844,0.42368971050878346,0.2727272727272727,0.571,13.148,0.43,0.55,0.44,0.48,4.0
0.5847443240891992,0.35809194994504084,0.15384615384615385,0.857,17.49,0.38,0.43,0.44,0.48,4.0
0.6150035041900828,0.37322153999548263,0.16666666666666666,1.571,24.75,0.37,0.45,0.39,0.47,3.0
0.7245006070813296,0.4352104822452424,0.5,0.714,11.992,0.41,0.47,0.52,0.55,3.0
0.6779005162245758,0.41449550035792554,0.4482758620689655,1.071,19.114,0.47,0.52,0.49,0.59,5.0
0.6900661611577948,0.417993259283475,0.3333333333333333,1.786,44.952,0.32,0.52,0.3,0.55,4.0
0.7229436537327198,0.4344320055709376,0.43478260869565216,0.643,12.003,0.47,0.53,0.46,0.54,4.0
0.7531431362512614,0.44953174683020836,0.52,0.786,14.125,0.47,0.48,0.53,0.68,4.5
0.5863881168910835,0.36615423715011935,0.4166666666666667,0.714,16.001,0.44,0.47,0.53,0.52,4.5
0.43006799927912914,0.2879941783441422,0.1,0.429,15.734,0.29,0.35,0.33,0.33,2.5
0.710935309742688,0.4293611574410761,0.43478260869565216,0.643,12.213,0.61,0.61,0.63,0.7,5.0
0.6922594100036122,0.4190898837063838,0.5,0.571,12.558,0.5,0.55,0.57,0.64,4.0
0.5276830810314108,0.336801719220283,0.16666666666666666,0.714,14.881,0.41,0.48,0.48,0.49,3.5
0.6327753738408395,0.3893478656249974,0.5,0.429,13.504,0.4,0.45,0.43,0.6,3.5
0.7116468601145213,0.4287836087618383,0.4,0.429,12.87,0.34,0.49,0.49,0.79,4.5
0.7138462923595712,0.4298833248843632,0.4,0.429,12.522,0.37,0.61,0.39,0.79,4.5
0.5395250640067212,0.3427227107079382,0.1,0.429,14.678,0.32,0.48,0.33,0.35,1.5
0.6595186227530654,0.40271949008111035,0.38095238095238093,0.5,13.158,0.38,0.47,0.41,0.57,4.5
0.7233642802531095,0.43464231883113236,0.5714285714285714,1.0,13.403,0.41,0.42,0.57,0.63,4.5
0.6254604770660276,0.3856904172375914,0.25,0.714,14.918,0.44,0.46,0.57,0.59,3.5
0.6033750268236023,0.37464769211637877,0.16666666666666666,0.714,16.282,0.47,0.51,0.54,0.55,2.5
0.5784276231575753,0.3621739902833653,0.2727272727272727,0.571,14.455,0.4,0.46,0.52,0.54,4.5
0.6585321626962921,0.4022262600527237,0.2727272727272727,0.571,13.17,0.39,0.46,0.47,0.51,4.0
0.5786120855391838,0.3622662214741695,0.20689655172413793,1.071,15.041,0.41,0.4,0.43,0.46,4.5
0.38839314849902373,0.2671567529540895,0.0,0.143,16.164,0.21,0.54,0.19,0.2,1.5
0.49169402727470324,0.3188071923419293,0.23529411764705882,0.214,15.458,0.25,0.71,0.25,0.3,3.0
0.6651576550641555,0.40553900623665545,0.32,0.786,14.439,0.5,0.52,0.47,0.55,2.5
0.6193162968949117,0.38261832715203353,0.2727272727272727,0.571,13.685,0.45,0.51,0.41,0.45,2.5
0.7999695351700657,0.4694265588833961,0.625,0.714,10.593,0.46,0.55,0.67,0.85,5.0
0.592401347936632,0.3691608526728937,0.17647058823529413,1.429,17.24,0.37,0.41,0.42,0.45,2.0
0.539669387414615,0.3194839455461386,0.23529411764705882,2.4,11.828,0.38,0.44,0.42,0.44,5.0
0.5490015017106443,0.32409510790417667,0.16666666666666666,1.4,10.593,0.43,0.47,0.4,0.45,5.0
0.5731844630933317,0.33604433588150456,0.10526315789473684,2.8,17.995,0.3,0.47,0.34,0.39,5.0
0.38277324201317375,0.2412757443400086,0.0,1.4,10.408,0.36,0.41,0.34,0.34,2.5
0.5097127570910595,0.3046818458568524,0.2,1.0,7.157,0.37,0.44,0.37,0.41,5.0
0.5788641468951811,0.33885076787771246,0.14285714285714285,1.8,10.25,0.47,0.53,0.38,0.4,5.0
0.5370845914811857,0.31820675226138534,0.2222222222222222,0.8,7.338,0.41,0.45,0.38,0.44,5.0
0.4785712437502989,0.28929427455906476,0.0,1.6,9.327,0.42,0.47,0.37,0.37,5.0
0.33274996171318544,0.21626410419001446,0.0,0.8,7.73,0.4,0.43,0.4,0.4,3.0
0.3871058841779794,0.24344206542241145,0.0,1.2,8.389,0.49,0.47,0.41,0.41,3.0
0.5378836837001706,0.31860159782841313,0.2857142857142857,0.4,6.467,0.37,0.6,0.45,0.45,5.0
0.3776388809050299,0.23870856378593666,0.0,1.0,8.877,0.44,0.43,0.31,0.31,3.0
0.4651220943849453,0.28264881251971363,0.18181818181818182,1.2,8.926,0.41,0.44,0.43,0.43,5.0
0.34366947113093604,0.22172385889888974,0.0,0.8,9.604,0.39,0.4,0.36,0.37,3.0
0.4634971207131657,0.2818458843524813,0.0,1.8,10.266,0.38,0.42,0.36,0.36,5.0
0.5545421429642403,0.3268328365236006,0.36363636363636365,1.2,8.464,0.45,0.5,0.43,0.51,5.0
0.3627824069566231,0.2320809669668956,0.0,1.4,10.071,0.32,0.35,0.35,0.35,5.0
0.5796812213048591,0.3392544987624945,0.16666666666666666,1.4,7.54,0.4,0.41,0.52,0.52,5.0
0.5060223049639817,0.30290027581541257,0.13333333333333333,2.0,12.691,0.39,0.5,0.37,0.39,2.5
0.5177396421412336,0.308648071411056,0.15384615384615385,1.6,9.936,0.43,0.44,0.4,0.47,5.0
0.41177025715603255,0.25628672824189785,0.0,1.6,10.371,0.34,0.44,0.34,0.34,5.0
0.4494905091426257,0.2746343779047346,0.14285714285714285,1.8,11.37,0.4,0.47,0.31,0.35,3.5
0.512384048339122,0.30600177800295386,0.13333333333333333,2.0,12.582,0.4,0.53,0.34,0.4,5.0
0.31920502648812127,0.2105486142648123,0.0,0.2,7.299,0.19,0.25,0.19,0.19,5.0
0.37272519111092417,0.23625171888888377,0.0,2.0,13.468,0.38,0.44,0.34,0.36,4.0
0.489346464431078,0.29461850124839095,0.13333333333333333,2.0,11.023,0.39,0.44,0.43,0.43,5.0
0.48532274173346973,0.2925504942001566,0.2,1.0,7.76,0.41,0.46,0.34,0.45,1.0
0.5255188833929358,0.3323789044242756,0.26666666666666666,1.143,10.187,0.55,0.58,0.53,0.5,5.0
0.811448095247202,0.4736615738110894,0.6,0.429,7.255,0.51,1.0,0.51,1.0,5.0
0.7328440793561555,0.4348219424296312,0.6875,1.286,8.14,0.54,0.56,0.69,0.75,5.0
0.5877718637040467,0.3625571960026913,0.18181818181818182,0.571,8.705,0.46,0.53,0.42,0.47,2.5
0.5861719561630854,0.3617572422322107,0.2222222222222222,0.286,8.73,0.34,0.62,0.36,0.61,4.0
0.6290313750152853,0.38352625322590705,0.4,1.143,9.05,0.54,0.59,0.62,0.61,5.0
0.7691491875639574,0.45276093707348625,0.4444444444444444,0.286,7.859,0.4,1.0,0.4,1.0,5.0
0.5802559519923495,0.35942545596751524,0.18181818181818182,0.571,8.792,0.5,0.55,0.46,0.45,5.0
0.8101829847257902,0.4730364603769801,0.5714285714285714,1.0,6.318,0.63,0.6,0.65,0.73,5.0
0.6449481246939605,0.3913910001259584,0.3333333333333333,0.714,8.961,0.54,0.57,0.52,0.58,5.0
0.6247159450225499,0.38102923666194294,0.2222222222222222,0.286,8.667,0.35,0.86,0.32,0.67,4.0
0.5837470457639685,0.36054478703265225,0.26666666666666666,1.143,9.406,0.45,0.47,0.48,0.53,3.0
0.6112875128353992,0.37431502056836763,0.2,1.857,16.724,0.4,0.45,0.44,0.5,4.5
0.38285583792097505,0.26009918311115554,0.0,0.571,10.114,0.36,0.46,0.36,0.39,1.5
0.40752098213962185,0.2724317552204789,0.10526315789473684,4.429,58.089,0.25,0.45,0.3,0.38,2.5
0.8859481925788006,0.5104733866102323,0.7272727272727273,0.571,5.724,0.5,0.76,0.66,1.0,5.0
0.591192216366858,0.3648292571878607,0.3333333333333333,0.714,8.801,0.5,0.57,0.5,0.57,5.0
